station,id,x,y,PM25_V
15791,西固区,103.621,36.0487,38
15792,西固区,103.617,36.0977,38
15798,西固区,103.6159,36.0973,35
15799,西固区,103.6136,36.0928,34
15805,西固区,103.6159,36.0973,33
15807,西固区,103.6196,36.0902,36
15808,西固区,103.6372,36.093,49
15810,西固区,103.6446,36.0884,56
15811,西固区,103.6372,36.093,66
15812,西固区,103.6159,36.0973,55
15813,西固区,103.6257,36.0888,50
15814,西固区,103.6505,36.0913,42
16287,西固区,103.658,36.0726,46
16292,西固区,103.658,36.0726,88
16293,西固区,103.6372,36.093,50
16294,西固区,103.6372,36.093,45
16295,西固区,103.6372,36.093,49
16296,西固区,103.6463,36.0865,44
16297,西固区,103.621,36.0487,45
16298,西固区,120.4646,36.3928,47
16453,西固区,103.6129,36.1166,40
16456,西固区,103.6204,36.1178,34
16458,西固区,103.5919,36.0939,22
16459,西固区,103.5989,36.115,24
16461,西固区,103.614,36.1261,25
16465,西固区,103.6154,36.1139,24
16473,西固区,103.6014,36.1012,22
16648,西固区,103.6129,36.1166,21
16649,西固区,103.6745,36.0685,20
16650,西固区,103.6431,36.0759,18
16651,西固区,103.621,36.0487,16
16652,西固区,103.6372,36.093,17
16653,西固区,103.6372,36.093,17
16654,西固区,103.5919,36.0939,22
16655,西固区,103.5018,36.1432,10
16657,西固区,103.565,36.1619,14
16662,西固区,103.6093,36.0975,16
16663,西固区,102.8899,37.9239,16
16664,西固区,103.5867,36.1,12
16667,西固区,103.5829,36.1019,12
16669,西固区,103.5774,36.1032,11
16670,西固区,103.4891,36.1396,12
16676,西固区,103.5309,36.1222,12
16751,西固区,103.5776,36.0833,11
16772,西固区,103.5611,36.1091,14
16781,西固区,103.6521,36.0444,14
16788,西固区,103.6541,35.9879,17
16791,西固区,103.4627,36.1673,16
16799,西固区,103.4562,36.1491,15
16801,西固区,103.4641,36.1588,17
16802,西固区,103.346,36.1297,17
16803,西固区,103.3562,36.1298,18
16804,西固区,103.355,36.1282,25
16924,西固区,103.3638,36.1345,26
16925,西固区,103.3818,36.1303,27
16940,西固区,103.3717,36.1278,24
16946,西固区,103.4251,36.1517,22
16952,西固区,103.4042,36.1528,25
16953,西固区,103.4361,36.1713,27
16962,西固区,103.4386,36.1739,24
17601,西固区,103.6061,36.1025,25
17730,西固区,103.4168,36.1813,30
17854,西固区,103.5477,36.2039,35
17855,西固区,103.4668,36.1758,30
17858,西固区,103.4927,36.162,33
17972,西固区,103.4582,36.1371,33
17973,西固区,103.6159,36.0973,35
17995,西固区,103.6204,36.0996,28
17997,西固区,103.6332,36.0985,29
18005,西固区,103.6014,36.1012,32
18284,西固区,103.6191,36.1226,25
18286,西固区,103.6372,36.093,24
18600,西固区,103.6399,36.0876,26
18621,西固区,103.4918,36.1428,26
18622,西固区,103.6423,36.0946,26
18625,西固区,103.6693,36.0299,28
18627,西固区,103.6308,36.0496,31
18825,西固区,103.6324,36.018,30
18838,西固区,103.5073,36.1238,29
18933,西固区,103.6268,36.0903,26
18972,西固区,103.4168,36.1813,23
18974,西固区,103.658,36.0726,27
18978,西固区,103.531,36.1378,21
19016,西固区,103.4901,36.1474,18
19153,西固区,103.6508,36.0839,16
19171,西固区,103.6446,36.0884,17
19582,西固区,103.6257,36.0888,15
19587,西固区,103.6257,36.0888,14
19660,西固区,117.1612,39.1386,15
19680,西固区,103.4456,36.1713,16
19718,西固区,103.658,36.0726,18
19956,安宁区,103.6923,36.0999,23
19959,安宁区,103.6797,36.1265,27
20137,安宁区,103.691,36.1082,26
20464,安宁区,103.6738,36.1306,29
20467,安宁区,103.7629,36.0956,33
20468,安宁区,103.6844,36.1028,20
20470,安宁区,103.725,36.1022,22
20589,安宁区,103.7276,36.1049,23
20601,安宁区,103.7134,36.1146,28
20688,安宁区,103.7373,36.0803,27
