station,id,x,y,PM25_V
14855,城关区,103.8666,36.0582,34
14857,城关区,103.8364,36.0419,36
14858,城关区,103.8797,36.0576,39
14859,城关区,103.8688,36.0573,51
14861,城关区,103.8385,36.0676,51
14863,七里河区,103.7416,36.0812,45
14864,七里河区,103.7126,36.0816,40
14865,七里河区,103.7126,36.0816,37
14866,七里河区,103.7126,36.0816,37
14867,七里河区,103.7255,36.0816,27
14868,七里河区,103.7126,36.0816,23
14869,七里河区,103.7126,36.0816,22
14873,七里河区,103.7287,36.0773,23
14875,七里河区,103.7392,36.0831,21
14876,七里河区,103.7668,36.0493,23
14880,七里河区,103.7287,36.0773,24
14881,七里河区,103.7607,36.0519,26
14882,七里河区,103.7607,36.0519,26
15407,七里河区,103.711,36.0747,25
15408,七里河区,103.7607,36.0519,25
15409,七里河区,103.7426,36.0532,24
15414,七里河区,103.7266,36.0491,26
15415,七里河区,103.745,36.0519,26
15416,七里河区,103.745,36.0519,28
15417,七里河区,103.7496,36.0523,30
15418,七里河区,103.6933,36.0017,31
15419,七里河区,103.713,36.0157,32
15420,七里河区,103.749,36.077,35
15422,七里河区,103.776,36.0751,37
15432,七里河区,103.7604,36.0743,39
15433,七里河区,103.7696,36.0685,33
15435,七里河区,103.745,36.0519,30
15439,七里河区,103.7442,36.0535,32
15440,七里河区,103.7449,36.0511,32
15458,七里河区,103.7855,36.0556,18
15461,七里河区,103.7959,36.0597,20
15462,七里河区,103.796,36.0631,18
15465,七里河区,103.7962,36.0579,19
15466,七里河区,103.7644,36.0697,17
15468,七里河区,103.7723,36.0617,15
15469,七里河区,103.7608,36.058,15
15470,七里河区,103.7715,36.0646,13
15471,七里河区,103.7569,36.0689,15
15472,七里河区,103.7573,36.0666,13
15476,七里河区,103.8254,36.0036,13
15478,七里河区,103.8661,35.9393,15
15481,七里河区,103.8113,36.0218,16
15483,七里河区,103.8025,36.047,17
15484,七里河区,103.8643,35.9501,16
15485,七里河区,103.8618,35.9566,16
15486,七里河区,103.8034,36.0475,14
15487,七里河区,103.8565,35.9663,17
15489,七里河区,103.8496,35.9765,17
15490,七里河区,103.8347,35.9922,17
15491,七里河区,103.8658,35.938,16
15492,七里河区,103.8056,36.0348,18
15493,七里河区,103.8543,35.9231,24
15494,七里河区,103.8045,35.8712,24
15495,七里河区,103.8415,35.9021,28
15496,七里河区,103.8462,35.9053,23
15497,七里河区,103.821,35.8786,27
15502,七里河区,103.8452,35.908,30
15503,七里河区,103.7835,36.0661,32
15504,七里河区,103.8452,35.908,28
15505,七里河区,103.8415,35.9021,25
15509,七里河区,103.8471,35.8889,17
15510,七里河区,103.8851,35.9208,14
15511,七里河区,103.8767,35.8923,20
15512,七里河区,103.6772,35.9942,22
15548,七里河区,103.706,35.9488,20
15549,七里河区,103.7122,36.0147,14
15553,七里河区,103.7122,36.0147,16
15554,七里河区,103.6531,35.9505,17
15555,七里河区,103.7092,35.9868,20
15556,七里河区,103.7237,35.9774,21
15558,七里河区,103.7501,35.9696,20
15560,七里河区,103.7627,35.9494,19
15562,七里河区,103.7501,35.9696,18
15565,七里河区,103.7651,35.9256,17
15584,七里河区,103.7796,35.9471,17
15585,七里河区,103.7168,35.9359,19
15586,七里河区,103.7389,35.9535,22
15587,七里河区,103.7682,35.9799,26
15588,七里河区,103.7624,35.9675,32
15589,七里河区,103.7865,35.996,32
15590,七里河区,103.7992,35.9393,29
15592,七里河区,103.79,35.915,24
15593,七里河区,103.8118,35.9245,21
15594,七里河区,103.8388,35.956,19
15633,七里河区,103.8382,35.9304,19
15634,七里河区,103.766,36.0534,19
15635,七里河区,103.8802,35.8758,17
15637,七里河区,103.747,36.02,18
15638,七里河区,103.7538,36.0174,18
15639,七里河区,103.7731,36.0114,20
15640,七里河区,103.7755,35.9901,23
15641,七里河区,103.7131,35.982,22
15649,七里河区,103.725,35.9657,25
15650,七里河区,103.8346,36.0248,24
15651,七里河区,103.8906,35.8096,23
15653,七里河区,103.749,36.077,23
15654,七里河区,103.749,36.077,21
15655,七里河区,103.7573,36.0666,22
15663,七里河区,103.7715,36.0646,22
15664,七里河区,103.783,36.0663,25
15667,七里河区,103.783,36.0663,25
15668,七里河区,103.7835,36.0661,28
15672,七里河区,103.7449,36.0515,29
15674,七里河区,103.7209,36.0447,27
15675,七里河区,103.7805,36.0695,20
15679,七里河区,103.7668,36.0493,20
15680,七里河区,103.7062,36.0464,20
15681,七里河区,103.7696,36.0685,19
15683,七里河区,103.7032,36.0534,19
15687,七里河区,103.776,36.0751,19
15688,七里河区,103.7007,36.0323,22
15695,七里河区,103.7751,36.0762,22
15697,七里河区,103.6926,36.0579,23
15698,七里河区,103.749,36.077,22
15699,七里河区,103.7573,36.0666,51
15701,七里河区,103.7325,36.0626,74
15702,七里河区,103.6866,36.0268,62
15715,七里河区,103.783,36.0663,66
15718,七里河区,103.7752,36.0562,72
15721,七里河区,103.7885,36.0685,67
15725,七里河区,103.6257,36.0888,54
15727,七里河区,103.831,35.998,47
15728,七里河区,103.7984,36.0525,45
15731,七里河区,103.7962,36.0579,46
15732,七里河区,103.803,35.9924,45
15733,七里河区,103.7625,36.0765,42
15737,七里河区,103.7604,36.0743,43
15738,七里河区,103.7962,36.0579,49
15739,七里河区,103.7996,36.0585,51
15740,七里河区,103.7504,36.0783,23
15741,七里河区,103.8179,35.953,25
15742,西固区,103.6363,36.0897,29
15743,西固区,103.645,36.0606,28
15744,西固区,103.6014,36.1012,28
15747,西固区,103.6332,36.0985,27
15748,西固区,103.6135,36.0899,26
15749,西固区,103.6198,36.1059,23
15751,西固区,103.6287,36.1004,24
15777,西固区,103.6268,36.0903,32
15780,西固区,103.6159,36.0973,29
15781,西固区,103.6243,36.0902,14
15782,西固区,103.6204,36.1178,13
15783,西固区,103.631,36.1253,13
15784,西固区,103.6204,36.1178,10
15785,西固区,103.6117,36.0962,9
15786,西固区,103.6287,36.1004,9
15791,西固区,103.621,36.0487,9
15792,西固区,103.617,36.0977,10
15798,西固区,103.6159,36.0973,10
15799,西固区,103.6136,36.0928,11
15805,西固区,103.6159,36.0973,12
15807,西固区,103.6196,36.0902,14
15808,西固区,103.6372,36.093,21
15810,西固区,103.6446,36.0884,21
15811,西固区,103.6372,36.093,19
15812,西固区,103.6159,36.0973,18
15813,西固区,103.6257,36.0888,19
15814,西固区,103.6505,36.0913,19
16287,西固区,103.658,36.0726,22
16292,西固区,103.658,36.0726,20
16293,西固区,103.6372,36.093,19
16294,西固区,103.6372,36.093,18
16295,西固区,103.6372,36.093,18
16296,西固区,103.6463,36.0865,19
16297,西固区,103.621,36.0487,18
16298,西固区,120.4646,36.3928,17
16453,西固区,103.6129,36.1166,16
16456,西固区,103.6204,36.1178,14
16458,西固区,103.5919,36.0939,14
16459,西固区,103.5989,36.115,17
16461,西固区,103.614,36.1261,18
16465,西固区,103.6154,36.1139,19
16473,西固区,103.6014,36.1012,19
16648,西固区,103.6129,36.1166,18
16649,西固区,103.6745,36.0685,16
16650,西固区,103.6431,36.0759,16
16651,西固区,103.621,36.0487,16
16652,西固区,103.6372,36.093,17
16653,西固区,103.6372,36.093,18
16654,西固区,103.5919,36.0939,19
16655,西固区,103.5018,36.1432,18
16657,西固区,103.565,36.1619,18
16662,西固区,103.6093,36.0975,19
16663,西固区,102.8899,37.9239,16
16664,西固区,103.5867,36.1,14
16667,西固区,103.5829,36.1019,17
16669,西固区,103.5774,36.1032,20
16670,西固区,103.4891,36.1396,21
16676,西固区,103.5309,36.1222,25
16751,西固区,103.5776,36.0833,29
16772,西固区,103.5611,36.1091,28
16781,西固区,103.6521,36.0444,31
16788,西固区,103.6541,35.9879,21
16791,西固区,103.4627,36.1673,17
16799,西固区,103.4562,36.1491,18
16801,西固区,103.4641,36.1588,19
16802,西固区,103.346,36.1297,21
16803,西固区,103.3562,36.1298,16
16804,西固区,103.355,36.1282,17
16924,西固区,103.3638,36.1345,17
16925,西固区,103.3818,36.1303,17
16940,西固区,103.3717,36.1278,14
16946,西固区,103.4251,36.1517,24
16952,西固区,103.4042,36.1528,31
16953,西固区,103.4361,36.1713,32
16962,西固区,103.4386,36.1739,30
17601,西固区,103.6061,36.1025,30
17730,西固区,103.4168,36.1813,26
17854,西固区,103.5477,36.2039,29
17855,西固区,103.4668,36.1758,31
17858,西固区,103.4927,36.162,32
17972,西固区,103.4582,36.1371,31
17973,西固区,103.6159,36.0973,23
17995,西固区,103.6204,36.0996,19
17997,西固区,103.6332,36.0985,17
18005,西固区,103.6014,36.1012,18
18284,西固区,103.6191,36.1226,19
18286,西固区,103.6372,36.093,18
18600,西固区,103.6399,36.0876,22
18621,西固区,103.4918,36.1428,25
18622,西固区,103.6423,36.0946,20
18625,西固区,103.6693,36.0299,18
18627,西固区,103.6308,36.0496,17
18825,西固区,103.6324,36.018,18
18838,西固区,103.5073,36.1238,17
18933,西固区,103.6268,36.0903,19
18972,西固区,103.4168,36.1813,30
18974,西固区,103.658,36.0726,25
18978,西固区,103.531,36.1378,29
19016,西固区,103.4901,36.1474,29
19153,西固区,103.6508,36.0839,26
19171,西固区,103.6446,36.0884,27
19582,西固区,103.6257,36.0888,26
19587,西固区,103.6257,36.0888,24
19660,西固区,117.1612,39.1386,21
19680,西固区,103.4456,36.1713,31
19718,西固区,103.658,36.0726,34
19956,安宁区,103.6923,36.0999,34
19959,安宁区,103.6797,36.1265,30
20137,安宁区,103.691,36.1082,26
20464,安宁区,103.6738,36.1306,24
20467,安宁区,103.7629,36.0956,21
20468,安宁区,103.6844,36.1028,16
20470,安宁区,103.725,36.1022,17
20589,安宁区,103.7276,36.1049,17
20601,安宁区,103.7134,36.1146,22
20688,安宁区,103.7373,36.0803,19
20691,安宁区,103.6533,36.1346,15
20694,安宁区,103.7165,36.1041,15
20699,安宁区,103.7629,36.0956,15
21085,安宁区,103.6227,36.1495,15
21088,安宁区,103.7629,36.0956,14
21119,安宁区,103.754,36.0927,17
21120,安宁区,103.611,36.1507,18
21121,安宁区,103.6726,36.1305,15
21123,安宁区,103.6239,36.1489,14
21124,安宁区,103.7165,36.1041,18
21125,安宁区,103.6983,36.1104,24
21134,安宁区,103.5953,36.1589,25
21135,安宁区,103.7176,36.1061,31
21136,安宁区,103.6016,36.1414,31
21137,安宁区,103.7173,36.0965,34
21142,安宁区,103.7359,36.1199,27
21143,安宁区,103.7359,36.1199,16
21146,安宁区,103.6923,36.0999,14
21151,安宁区,103.7174,36.1016,14
21154,安宁区,103.7359,36.1199,15
21161,安宁区,103.7629,36.0956,17
21162,安宁区,103.7428,36.1021,18
21164,安宁区,103.6954,36.0936,18
21167,安宁区,103.6985,36.1004,46
21170,安宁区,103.7013,36.1011,42
21185,安宁区,103.6795,36.1255,38
21186,安宁区,103.7257,36.0964,45
21187,安宁区,103.6929,36.098,45
21188,安宁区,103.6844,36.1028,35
21190,安宁区,103.6923,36.1044,34
21191,安宁区,103.6852,36.1312,36
21192,安宁区,103.6617,36.1204,48
21193,安宁区,103.6844,36.1028,61
21195,安宁区,103.6916,36.1088,69
21196,安宁区,103.6696,36.1376,57
21198,安宁区,103.6938,36.0985,51
21213,安宁区,103.7067,36.1009,53
21214,安宁区,103.7083,36.0951,57
21215,安宁区,103.6994,36.1031,57
21216,安宁区,103.725,36.1022,58
21217,安宁区,103.7176,36.1061,56
21218,安宁区,103.7122,36.1076,53
21219,安宁区,103.7083,36.0951,50
21220,高新区,104.0116,35.9577,46
21222,高新区,103.9743,35.941,48
21321,高新区,103.9965,35.9537,46
21322,高新区,104.0276,35.9497,34
21324,高新区,104.0049,35.9434,26
21609,高新区,103.9768,35.9089,23
21626,高新区,103.9965,35.9537,26
21628,高新区,104.011,35.974,26
21629,高新区,103.9898,35.989,28
21630,红古区,102.8572,36.346,29
21659,红古区,103.2768,36.1668,22
21660,红古区,102.8512,36.3433,22
21662,红古区,102.8722,36.4257,16
22099,红古区,102.8993,36.4183,18
22493,红古区,103,36.278,18
22495,红古区,103.12,36.2747,26
22498,红古区,102.871,36.4362,11
22499,永登县,102.8844,36.5002,14
22529,永登县,103.1693,36.8822,14
23392,永登县,102.9369,36.7497,13
23397,永登县,103.3465,36.6152,12
23722,永登县,103.3857,36.4807,14
23740,永登县,103.0451,36.5136,12
23745,永登县,103.431,36.2723,13
23757,永登县,103.3898,36.4589,11
23758,永登县,103.5903,36.3121,10
23830,永登县,103.6275,36.7218,12
23831,永登县,103.3526,36.9647,13
23845,永登县,103.2018,36.8474,12
23852,永登县,103.0306,36.6484,13
23853,永登县,103.2591,36.7337,14
23900,永登县,102.8461,36.5867,14
23914,皋兰县,104.0148,36.4029,16
23970,皋兰县,103.7992,36.2286,16
24062,皋兰县,103.85,36.3071,17
24759,皋兰县,104.0646,36.172,21
24793,皋兰县,103.6297,36.2591,23
24901,皋兰县,103.8928,36.505,23
24904,榆中县,103.9555,35.9954,21
24926,榆中县,103.9473,35.978,22
24972,榆中县,104.0878,35.8465,25
25010,榆中县,103.8812,35.9442,22
25091,榆中县,103.8866,35.9496,23
25092,榆中县,103.9294,35.9715,25
25102,榆中县,103.972,36.0004,28
25103,榆中县,103.9027,35.9638,32
25109,榆中县,104.2494,35.6274,31
25158,榆中县,104.181,35.8909,33
25165,榆中县,104.4042,35.8849,31
25179,榆中县,104.2785,35.6945,25
25208,榆中县,104.1102,35.8432,26
25809,榆中县,104.2329,35.8706,28
26171,榆中县,104.3166,35.7912,25
26399,榆中县,104.3792,36.223,24
28011,榆中县,104.4346,36.2549,29
28053,榆中县,104.3265,36.1651,29
28098,榆中县,103.9019,35.941,29
28382,榆中县,104.003,35.7797,30
28772,榆中县,104.0055,36.0454,32
