station,id,x,y,PM25_V
15420,七里河区,103.749,36.077,17
15422,七里河区,103.776,36.0751,17
15432,七里河区,103.7604,36.0743,28
15433,七里河区,103.7696,36.0685,31
15435,七里河区,103.745,36.0519,23
15439,七里河区,103.7442,36.0535,26
15440,七里河区,103.7449,36.0511,32
15458,七里河区,103.7855,36.0556,26
15461,七里河区,103.7959,36.0597,25
15462,七里河区,103.796,36.0631,18
15465,七里河区,103.7962,36.0579,23
15466,七里河区,103.7644,36.0697,16
15468,七里河区,103.7723,36.0617,26
15469,七里河区,103.7608,36.058,22
15470,七里河区,103.7715,36.0646,24
15471,七里河区,103.7569,36.0689,24
15472,七里河区,103.7573,36.0666,24
15476,七里河区,103.8254,36.0036,29
15478,七里河区,103.8661,35.9393,28
15481,七里河区,103.8113,36.0218,30
15483,七里河区,103.8025,36.047,22
15484,七里河区,103.8643,35.9501,37
15485,七里河区,103.8618,35.9566,24
15486,七里河区,103.8034,36.0475,34
15487,七里河区,103.8565,35.9663,33
15489,七里河区,103.8496,35.9765,23
15490,七里河区,103.8347,35.9922,13
15491,七里河区,103.8658,35.938,20
15492,七里河区,103.8056,36.0348,20
15493,七里河区,103.8543,35.9231,14
15494,七里河区,103.8045,35.8712,32
15495,七里河区,103.8415,35.9021,35
15496,七里河区,103.8462,35.9053,23
15497,七里河区,103.821,35.8786,11
15502,七里河区,103.8452,35.908,15
15503,七里河区,103.7835,36.0661,14
15504,七里河区,103.8452,35.908,31
15505,七里河区,103.8415,35.9021,26
15509,七里河区,103.8471,35.8889,26
15510,七里河区,103.8851,35.9208,23
15511,七里河区,103.8767,35.8923,13
15512,七里河区,103.6772,35.9942,12
15548,七里河区,103.706,35.9488,15
15549,七里河区,103.7122,36.0147,25
15553,七里河区,103.7122,36.0147,15
15554,七里河区,103.6531,35.9505,15
15555,七里河区,103.7092,35.9868,27
15556,七里河区,103.7237,35.9774,17
15558,七里河区,103.7501,35.9696,13
15560,七里河区,103.7627,35.9494,16
15562,七里河区,103.7501,35.9696,22
15565,七里河区,103.7651,35.9256,14
15584,七里河区,103.7796,35.9471,23
15585,七里河区,103.7168,35.9359,8
15586,七里河区,103.7389,35.9535,11
15587,七里河区,103.7682,35.9799,12
15588,七里河区,103.7624,35.9675,10
15589,七里河区,103.7865,35.996,5
15590,七里河区,103.7992,35.9393,12
15592,七里河区,103.79,35.915,15
15593,七里河区,103.8118,35.9245,11
15594,七里河区,103.8388,35.956,10
15633,七里河区,103.8382,35.9304,15
15634,七里河区,103.766,36.0534,17
15635,七里河区,103.8802,35.8758,17
15637,七里河区,103.747,36.02,214
15638,七里河区,103.7538,36.0174,14
15639,七里河区,103.7731,36.0114,27
15640,七里河区,103.7755,35.9901,19
15641,七里河区,103.7131,35.982,20
15649,七里河区,103.725,35.9657,24
15650,七里河区,103.8346,36.0248,24
15651,七里河区,103.8906,35.8096,35
15653,七里河区,103.749,36.077,29
15654,七里河区,103.749,36.077,14
15655,七里河区,103.7573,36.0666,23
15663,七里河区,103.7715,36.0646,18
15664,七里河区,103.783,36.0663,18
15667,七里河区,103.783,36.0663,24
15668,七里河区,103.7835,36.0661,14
15672,七里河区,103.7449,36.0515,19
15674,七里河区,103.7209,36.0447,40
15675,七里河区,103.7805,36.0695,11
15679,七里河区,103.7668,36.0493,16
15680,七里河区,103.7062,36.0464,21
15681,七里河区,103.7696,36.0685,12
15683,七里河区,103.7032,36.0534,22
15687,七里河区,103.776,36.0751,15
15688,七里河区,103.7007,36.0323,11
15695,七里河区,103.7751,36.0762,29
15697,七里河区,103.6926,36.0579,34
15698,七里河区,103.749,36.077,46
15699,七里河区,103.7573,36.0666,31
15701,七里河区,103.7325,36.0626,20
15702,七里河区,103.6866,36.0268,33
15715,七里河区,103.783,36.0663,10
15718,七里河区,103.7752,36.0562,26
15721,七里河区,103.7885,36.0685,22
15725,七里河区,103.6257,36.0888,26
15727,七里河区,103.831,35.998,31
15728,七里河区,103.7984,36.0525,24
15731,七里河区,103.7962,36.0579,31
15732,七里河区,103.803,35.9924,29
15733,七里河区,103.7625,36.0765,9
15737,七里河区,103.7604,36.0743,13
15738,七里河区,103.7962,36.0579,16
15739,七里河区,103.7996,36.0585,9
15740,七里河区,103.7504,36.0783,16
15741,七里河区,103.8179,35.953,10
15742,西固区,103.6363,36.0897,14
15743,西固区,103.645,36.0606,14
15744,西固区,103.6014,36.1012,16
15747,西固区,103.6332,36.0985,11
15748,西固区,103.6135,36.0899,14
15749,西固区,103.6198,36.1059,14
15751,西固区,103.6287,36.1004,14
15777,西固区,103.6268,36.0903,19
15780,西固区,103.6159,36.0973,9
15781,西固区,103.6243,36.0902,14
15782,西固区,103.6204,36.1178,13
15783,西固区,103.631,36.1253,12
15784,西固区,103.6204,36.1178,12
15785,西固区,103.6117,36.0962,14
15786,西固区,103.6287,36.1004,13
15791,西固区,103.621,36.0487,13
15792,西固区,103.617,36.0977,8
15798,西固区,103.6159,36.0973,2
15799,西固区,103.6136,36.0928,5
15805,西固区,103.6159,36.0973,24
15807,西固区,103.6196,36.0902,24
15808,西固区,103.6372,36.093,16
15810,西固区,103.6446,36.0884,22
15811,西固区,103.6372,36.093,25
15812,西固区,103.6159,36.0973,19
15813,西固区,103.6257,36.0888,20
15814,西固区,103.6505,36.0913,18
16287,西固区,103.658,36.0726,36
16292,西固区,103.658,36.0726,21
16293,西固区,103.6372,36.093,36
16294,西固区,103.6372,36.093,24
16295,西固区,103.6372,36.093,15
16296,西固区,103.6463,36.0865,15
16297,西固区,103.621,36.0487,17
16298,西固区,120.4646,36.3928,17
16453,西固区,103.6129,36.1166,17
16456,西固区,103.6204,36.1178,11
16458,西固区,103.5919,36.0939,7
16459,西固区,103.5989,36.115,21
16461,西固区,103.614,36.1261,6
16465,西固区,103.6154,36.1139,15
16473,西固区,103.6014,36.1012,25
16648,西固区,103.6129,36.1166,15
16649,西固区,103.6745,36.0685,8
16650,西固区,103.6431,36.0759,16
16651,西固区,103.621,36.0487,12
16652,西固区,103.6372,36.093,13
16653,西固区,103.6372,36.093,16
16654,西固区,103.5919,36.0939,18
16655,西固区,103.5018,36.1432,14
16657,西固区,103.565,36.1619,17
16662,西固区,103.6093,36.0975,14
16663,西固区,102.8899,37.9239,13
16664,西固区,103.5867,36.1,30
16667,西固区,103.5829,36.1019,21
16669,西固区,103.5774,36.1032,15
16670,西固区,103.4891,36.1396,9
16676,西固区,103.5309,36.1222,33
16751,西固区,103.5776,36.0833,18
16772,西固区,103.5611,36.1091,18
16781,西固区,103.6521,36.0444,20
16788,西固区,103.6541,35.9879,20
16791,西固区,103.4627,36.1673,23
16799,西固区,103.4562,36.1491,25
16801,西固区,103.4641,36.1588,17
16802,西固区,103.346,36.1297,16
16803,西固区,103.3562,36.1298,17
16804,西固区,103.355,36.1282,24
16924,西固区,103.3638,36.1345,13
16925,西固区,103.3818,36.1303,15
16940,西固区,103.3717,36.1278,11
16946,西固区,103.4251,36.1517,23
16952,西固区,103.4042,36.1528,19
16953,西固区,103.4361,36.1713,12
16962,西固区,103.4386,36.1739,11
17601,西固区,103.6061,36.1025,29
17730,西固区,103.4168,36.1813,27
17854,西固区,103.5477,36.2039,15
17855,西固区,103.4668,36.1758,15
17858,西固区,103.4927,36.162,15
17972,西固区,103.4582,36.1371,26
17973,西固区,103.6159,36.0973,28
17995,西固区,103.6204,36.0996,36
17997,西固区,103.6332,36.0985,26
18005,西固区,103.6014,36.1012,27
18284,西固区,103.6191,36.1226,16
18286,西固区,103.6372,36.093,13
18600,西固区,103.6399,36.0876,17
18621,西固区,103.4918,36.1428,4
18622,西固区,103.6423,36.0946,5
18625,西固区,103.6693,36.0299,19
18627,西固区,103.6308,36.0496,11
18825,西固区,103.6324,36.018,21
18838,西固区,103.5073,36.1238,19
18933,西固区,103.6268,36.0903,224
18972,西固区,103.4168,36.1813,21
18974,西固区,103.658,36.0726,17
18978,西固区,103.531,36.1378,20
19016,西固区,103.4901,36.1474,14
19153,西固区,103.6508,36.0839,29
19171,西固区,103.6446,36.0884,20
19582,西固区,103.6257,36.0888,19
19587,西固区,103.6257,36.0888,18
19660,西固区,117.1612,39.1386,32
19680,西固区,103.4456,36.1713,23
19718,西固区,103.658,36.0726,17
19956,安宁区,103.6923,36.0999,25
19959,安宁区,103.6797,36.1265,28
20137,安宁区,103.691,36.1082,23
20464,安宁区,103.6738,36.1306,15
20467,安宁区,103.7629,36.0956,20
20468,安宁区,103.6844,36.1028,24
20470,安宁区,103.725,36.1022,17
20589,安宁区,103.7276,36.1049,13
20601,安宁区,103.7134,36.1146,62
20688,安宁区,103.7373,36.0803,17
20691,安宁区,103.6533,36.1346,17
20694,安宁区,103.7165,36.1041,2
20699,安宁区,103.7629,36.0956,23
21085,安宁区,103.6227,36.1495,12
21088,安宁区,103.7629,36.0956,31
21119,安宁区,103.754,36.0927,30
21120,安宁区,103.611,36.1507,27
21121,安宁区,103.6726,36.1305,25
21123,安宁区,103.6239,36.1489,20
21124,安宁区,103.7165,36.1041,16
21125,安宁区,103.6983,36.1104,19
21134,安宁区,103.5953,36.1589,14
21135,安宁区,103.7176,36.1061,10
21136,安宁区,103.6016,36.1414,15
21137,安宁区,103.7173,36.0965,3
21142,安宁区,103.7359,36.1199,26
21143,安宁区,103.7359,36.1199,34
21146,安宁区,103.6923,36.0999,25
21151,安宁区,103.7174,36.1016,19
21154,安宁区,103.7359,36.1199,20
21161,安宁区,103.7629,36.0956,19
21162,安宁区,103.7428,36.1021,16
21164,安宁区,103.6954,36.0936,21
21167,安宁区,103.6985,36.1004,16
21170,安宁区,103.7013,36.1011,14
21185,安宁区,103.6795,36.1255,25
21186,安宁区,103.7257,36.0964,14
21187,安宁区,103.6929,36.098,30
21188,安宁区,103.6844,36.1028,31
21190,安宁区,103.6923,36.1044,11
21191,安宁区,103.6852,36.1312,12
21192,安宁区,103.6617,36.1204,16
21193,安宁区,103.6844,36.1028,16
21195,安宁区,103.6916,36.1088,19
21196,安宁区,103.6696,36.1376,31
21198,安宁区,103.6938,36.0985,15
21213,安宁区,103.7067,36.1009,23
21214,安宁区,103.7083,36.0951,25
21215,安宁区,103.6994,36.1031,25
21216,安宁区,103.725,36.1022,26
21217,安宁区,103.7176,36.1061,16
21218,安宁区,103.7122,36.1076,11
21219,安宁区,103.7083,36.0951,14
21220,高新区,104.0116,35.9577,20
21222,高新区,103.9743,35.941,29
21321,高新区,103.9965,35.9537,19
21322,高新区,104.0276,35.9497,16
21324,高新区,104.0049,35.9434,24
21609,高新区,103.9768,35.9089,17
21626,高新区,103.9965,35.9537,20
21628,高新区,104.011,35.974,27
21629,高新区,103.9898,35.989,29
21630,红古区,102.8572,36.346,23
21659,红古区,103.2768,36.1668,21
21660,红古区,102.8512,36.3433,29
21662,红古区,102.8722,36.4257,16
22099,红古区,102.8993,36.4183,21
22493,红古区,103,36.278,16
22495,红古区,103.12,36.2747,15
22498,红古区,102.871,36.4362,32
22499,永登县,102.8844,36.5002,22
22529,永登县,103.1693,36.8822,23
23392,永登县,102.9369,36.7497,26
23397,永登县,103.3465,36.6152,38
23722,永登县,103.3857,36.4807,29
23740,永登县,103.0451,36.5136,25
23745,永登县,103.431,36.2723,35
23757,永登县,103.3898,36.4589,20
23758,永登县,103.5903,36.3121,31
23830,永登县,103.6275,36.7218,20
23831,永登县,103.3526,36.9647,20
23845,永登县,103.2018,36.8474,14
23852,永登县,103.0306,36.6484,15
23853,永登县,103.2591,36.7337,15
23900,永登县,102.8461,36.5867,29
23914,皋兰县,104.0148,36.4029,19
23970,皋兰县,103.7992,36.2286,21
24062,皋兰县,103.85,36.3071,24
24759,皋兰县,104.0646,36.172,23
24793,皋兰县,103.6297,36.2591,24
24901,皋兰县,103.8928,36.505,23
24904,榆中县,103.9555,35.9954,25
24926,榆中县,103.9473,35.978,24
24972,榆中县,104.0878,35.8465,34
25010,榆中县,103.8812,35.9442,25
25091,榆中县,103.8866,35.9496,14
25092,榆中县,103.9294,35.9715,20
25102,榆中县,103.972,36.0004,56
25103,榆中县,103.9027,35.9638,36
25109,榆中县,104.2494,35.6274,14
25158,榆中县,104.181,35.8909,16
25165,榆中县,104.4042,35.8849,17
25179,榆中县,104.2785,35.6945,18
25208,榆中县,104.1102,35.8432,16
25809,榆中县,104.2329,35.8706,17
26171,榆中县,104.3166,35.7912,21
26399,榆中县,104.3792,36.223,26
28011,榆中县,104.4346,36.2549,25
28053,榆中县,104.3265,36.1651,24
28098,榆中县,103.9019,35.941,20
28382,榆中县,104.003,35.7797,31
28772,榆中县,104.0055,36.0454,18
