station,id,x,y,PM25_V
15664,七里河区,103.783,36.0663,17
15667,七里河区,103.783,36.0663,25
15668,七里河区,103.7835,36.0661,19
15672,七里河区,103.7449,36.0515,16
15674,七里河区,103.7209,36.0447,24
15675,七里河区,103.7805,36.0695,22
15679,七里河区,103.7668,36.0493,16
15680,七里河区,103.7062,36.0464,23
15681,七里河区,103.7696,36.0685,24
15683,七里河区,103.7032,36.0534,21
15687,七里河区,103.776,36.0751,21
15688,七里河区,103.7007,36.0323,21
15695,七里河区,103.7751,36.0762,17
15697,七里河区,103.6926,36.0579,24
15698,七里河区,103.749,36.077,20
15699,七里河区,103.7573,36.0666,12
15701,七里河区,103.7325,36.0626,13
15702,七里河区,103.6866,36.0268,17
15715,七里河区,103.783,36.0663,18
15718,七里河区,103.7752,36.0562,17
15721,七里河区,103.7885,36.0685,15
15725,七里河区,103.6257,36.0888,29
15727,七里河区,103.831,35.998,16
15728,七里河区,103.7984,36.0525,22
15731,七里河区,103.7962,36.0579,22
15732,七里河区,103.803,35.9924,16
15733,七里河区,103.7625,36.0765,21
15737,七里河区,103.7604,36.0743,20
15738,七里河区,103.7962,36.0579,18
15739,七里河区,103.7996,36.0585,17
15740,七里河区,103.7504,36.0783,26
15741,七里河区,103.8179,35.953,22
15742,西固区,103.6363,36.0897,26
15743,西固区,103.645,36.0606,16
15744,西固区,103.6014,36.1012,20
15747,西固区,103.6332,36.0985,16
15748,西固区,103.6135,36.0899,21
15749,西固区,103.6198,36.1059,22
15751,西固区,103.6287,36.1004,20
15777,西固区,103.6268,36.0903,18
15780,西固区,103.6159,36.0973,22
15781,西固区,103.6243,36.0902,22
15782,西固区,103.6204,36.1178,22
15783,西固区,103.631,36.1253,26
15784,西固区,103.6204,36.1178,23
15785,西固区,103.6117,36.0962,25
15786,西固区,103.6287,36.1004,22
15791,西固区,103.621,36.0487,20
15792,西固区,103.617,36.0977,25
15798,西固区,103.6159,36.0973,23
15799,西固区,103.6136,36.0928,23
15805,西固区,103.6159,36.0973,25
15807,西固区,103.6196,36.0902,20
15808,西固区,103.6372,36.093,24
15810,西固区,103.6446,36.0884,23
15811,西固区,103.6372,36.093,19
15812,西固区,103.6159,36.0973,22
15813,西固区,103.6257,36.0888,22
15814,西固区,103.6505,36.0913,18
16287,西固区,103.658,36.0726,17
16292,西固区,103.658,36.0726,24
16293,西固区,103.6372,36.093,27
16294,西固区,103.6372,36.093,22
16295,西固区,103.6372,36.093,20
16296,西固区,103.6463,36.0865,21
16297,西固区,103.621,36.0487,64
16298,西固区,120.4646,36.3928,22
16453,西固区,103.6129,36.1166,21
16456,西固区,103.6204,36.1178,20
16458,西固区,103.5919,36.0939,21
16459,西固区,103.5989,36.115,16
16461,西固区,103.614,36.1261,25
16465,西固区,103.6154,36.1139,19
16473,西固区,103.6014,36.1012,18
16648,西固区,103.6129,36.1166,30
16649,西固区,103.6745,36.0685,17
16650,西固区,103.6431,36.0759,19
16651,西固区,103.621,36.0487,20
16652,西固区,103.6372,36.093,21
16653,西固区,103.6372,36.093,21
16654,西固区,103.5919,36.0939,76
16655,西固区,103.5018,36.1432,19
16657,西固区,103.565,36.1619,92
16662,西固区,103.6093,36.0975,22
16663,西固区,102.8899,37.9239,17
16664,西固区,103.5867,36.1,16
16667,西固区,103.5829,36.1019,15
16669,西固区,103.5774,36.1032,12
16670,西固区,103.4891,36.1396,18
16676,西固区,103.5309,36.1222,14
16751,西固区,103.5776,36.0833,18
16772,西固区,103.5611,36.1091,22
16781,西固区,103.6521,36.0444,19
16788,西固区,103.6541,35.9879,15
16791,西固区,103.4627,36.1673,34
16799,西固区,103.4562,36.1491,14
16801,西固区,103.4641,36.1588,15
16802,西固区,103.346,36.1297,23
16803,西固区,103.3562,36.1298,19
16804,西固区,103.355,36.1282,21
16924,西固区,103.3638,36.1345,25
16925,西固区,103.3818,36.1303,19
16940,西固区,103.3717,36.1278,14
16946,西固区,103.4251,36.1517,22
16952,西固区,103.4042,36.1528,43
16953,西固区,103.4361,36.1713,36
16962,西固区,103.4386,36.1739,18
17601,西固区,103.6061,36.1025,38
17730,西固区,103.4168,36.1813,16
17854,西固区,103.5477,36.2039,27
17855,西固区,103.4668,36.1758,29
17858,西固区,103.4927,36.162,16
17972,西固区,103.4582,36.1371,22
17973,西固区,103.6159,36.0973,23
17995,西固区,103.6204,36.0996,25
17997,西固区,103.6332,36.0985,22
18005,西固区,103.6014,36.1012,49
18284,西固区,103.6191,36.1226,22
18286,西固区,103.6372,36.093,20
18600,西固区,103.6399,36.0876,21
18621,西固区,103.4918,36.1428,20
18622,西固区,103.6423,36.0946,16
18625,西固区,103.6693,36.0299,28
18627,西固区,103.6308,36.0496,14
18825,西固区,103.6324,36.018,24
18838,西固区,103.5073,36.1238,47
18933,西固区,103.6268,36.0903,25
18972,西固区,103.4168,36.1813,16
18974,西固区,103.658,36.0726,31
18978,西固区,103.531,36.1378,26
19016,西固区,103.4901,36.1474,21
19153,西固区,103.6508,36.0839,16
19171,西固区,103.6446,36.0884,22
19582,西固区,103.6257,36.0888,39
19587,西固区,103.6257,36.0888,22
19660,西固区,117.1612,39.1386,23
19680,西固区,103.4456,36.1713,21
19718,西固区,103.658,36.0726,22
19956,安宁区,103.6923,36.0999,25
19959,安宁区,103.6797,36.1265,24
20137,安宁区,103.691,36.1082,30
20464,安宁区,103.6738,36.1306,23
20467,安宁区,103.7629,36.0956,26
20468,安宁区,103.6844,36.1028,20
20470,安宁区,103.725,36.1022,26
20589,安宁区,103.7276,36.1049,22
20601,安宁区,103.7134,36.1146,23
20688,安宁区,103.7373,36.0803,16
20691,安宁区,103.6533,36.1346,23
20694,安宁区,103.7165,36.1041,23
20699,安宁区,103.7629,36.0956,23
21085,安宁区,103.6227,36.1495,22
21088,安宁区,103.7629,36.0956,22
21119,安宁区,103.754,36.0927,19
21120,安宁区,103.611,36.1507,23
21121,安宁区,103.6726,36.1305,22
21123,安宁区,103.6239,36.1489,26
21124,安宁区,103.7165,36.1041,29
21125,安宁区,103.6983,36.1104,26
21134,安宁区,103.5953,36.1589,24
21135,安宁区,103.7176,36.1061,31
21136,安宁区,103.6016,36.1414,30
21137,安宁区,103.7173,36.0965,32
21142,安宁区,103.7359,36.1199,26
21143,安宁区,103.7359,36.1199,25
21146,安宁区,103.6923,36.0999,23
21151,安宁区,103.7174,36.1016,26
21154,安宁区,103.7359,36.1199,23
21161,安宁区,103.7629,36.0956,25
21162,安宁区,103.7428,36.1021,37
21164,安宁区,103.6954,36.0936,24
21167,安宁区,103.6985,36.1004,26
21170,安宁区,103.7013,36.1011,17
21185,安宁区,103.6795,36.1255,19
21186,安宁区,103.7257,36.0964,25
21187,安宁区,103.6929,36.098,22
21188,安宁区,103.6844,36.1028,28
21190,安宁区,103.6923,36.1044,23
21191,安宁区,103.6852,36.1312,18
21192,安宁区,103.6617,36.1204,37
21193,安宁区,103.6844,36.1028,8
21195,安宁区,103.6916,36.1088,25
21196,安宁区,103.6696,36.1376,5
21198,安宁区,103.6938,36.0985,14
21213,安宁区,103.7067,36.1009,24
21214,安宁区,103.7083,36.0951,25
21215,安宁区,103.6994,36.1031,24
21216,安宁区,103.725,36.1022,11
21217,安宁区,103.7176,36.1061,34
21218,安宁区,103.7122,36.1076,21
21219,安宁区,103.7083,36.0951,13
21220,高新区,104.0116,35.9577,11
21222,高新区,103.9743,35.941,12
21321,高新区,103.9965,35.9537,24
21322,高新区,104.0276,35.9497,14
21324,高新区,104.0049,35.9434,6
21609,高新区,103.9768,35.9089,13
21626,高新区,103.9965,35.9537,12
21628,高新区,104.011,35.974,12
21629,高新区,103.9898,35.989,17
21630,红古区,102.8572,36.346,27
21659,红古区,103.2768,36.1668,23
21660,红古区,102.8512,36.3433,16
21662,红古区,102.8722,36.4257,33
22099,红古区,102.8993,36.4183,25
22493,红古区,103,36.278,19
22495,红古区,103.12,36.2747,23
22498,红古区,102.871,36.4362,19
22499,永登县,102.8844,36.5002,13
22529,永登县,103.1693,36.8822,14
23392,永登县,102.9369,36.7497,23
23397,永登县,103.3465,36.6152,21
23722,永登县,103.3857,36.4807,17
23740,永登县,103.0451,36.5136,21
23745,永登县,103.431,36.2723,2
23757,永登县,103.3898,36.4589,18
23758,永登县,103.5903,36.3121,15
23830,永登县,103.6275,36.7218,15
23831,永登县,103.3526,36.9647,26
23845,永登县,103.2018,36.8474,19
23852,永登县,103.0306,36.6484,22
23853,永登县,103.2591,36.7337,19
23900,永登县,102.8461,36.5867,22
23914,皋兰县,104.0148,36.4029,23
23970,皋兰县,103.7992,36.2286,13
24062,皋兰县,103.85,36.3071,16
24759,皋兰县,104.0646,36.172,23
24793,皋兰县,103.6297,36.2591,18
24901,皋兰县,103.8928,36.505,33
24904,榆中县,103.9555,35.9954,12
24926,榆中县,103.9473,35.978,27
24972,榆中县,104.0878,35.8465,13
25010,榆中县,103.8812,35.9442,31
25091,榆中县,103.8866,35.9496,16
25092,榆中县,103.9294,35.9715,13
25102,榆中县,103.972,36.0004,21
25103,榆中县,103.9027,35.9638,20
25109,榆中县,104.2494,35.6274,10
25158,榆中县,104.181,35.8909,17
25165,榆中县,104.4042,35.8849,10
25179,榆中县,104.2785,35.6945,30
25208,榆中县,104.1102,35.8432,30
25809,榆中县,104.2329,35.8706,17
26171,榆中县,104.3166,35.7912,22
26399,榆中县,104.3792,36.223,21
28011,榆中县,104.4346,36.2549,14
28053,榆中县,104.3265,36.1651,28
28098,榆中县,103.9019,35.941,31
28382,榆中县,104.003,35.7797,16
28772,榆中县,104.0055,36.0454,20
