station,id,x,y,PM25_V
14165,城关区,103.9196,36.0447,45
14166,城关区,103.8489,36.0135,43
14169,城关区,103.8489,36.0135,36
14171,城关区,103.8619,35.9887,24
14172,城关区,103.8379,36.017,23
14177,城关区,103.8783,36.0495,26
14179,城关区,103.8705,36.0526,27
14180,城关区,103.8949,36.0453,25
14181,城关区,103.9034,36.0401,24
14183,城关区,103.9291,36.0363,22
14187,城关区,103.9323,36.0392,20
14189,城关区,103.9425,36.0341,20
14190,城关区,103.8876,36.0258,22
14191,城关区,103.8489,36.0135,19
14192,城关区,103.8487,36.0065,17
14197,城关区,103.8738,35.9879,10
14198,城关区,103.8925,36.037,13
14199,城关区,103.8029,36.0962,13
14201,城关区,103.9035,36.0715,12
14202,城关区,103.923,36.0651,14
14203,城关区,103.9296,36.0626,13
14204,城关区,103.9694,36.0872,12
14233,城关区,103.9041,36.072,13
14235,城关区,103.8835,36.0841,13
14236,城关区,103.8114,36.0596,11
14238,城关区,103.8237,36.0601,12
14239,城关区,103.8237,36.0601,13
14240,城关区,103.8277,36.0586,12
14243,城关区,103.8237,36.0559,23
14580,城关区,103.8158,36.051,18
14581,城关区,103.8891,36.0538,19
14582,城关区,103.8842,36.0684,21
14583,城关区,103.8737,36.0546,18
14584,城关区,103.8842,36.0684,20
14585,城关区,103.8688,36.0573,21
14586,城关区,103.8346,36.0248,24
14590,城关区,91.137,29.6553,24
14591,城关区,103.8144,36.0685,21
14592,城关区,103.8481,36.0313,25
14594,城关区,103.867,36.0271,21
14595,城关区,103.8566,36.0307,20
14596,城关区,91.137,29.6553,21
14598,城关区,103.8422,36.0393,26
14599,城关区,103.8842,36.0684,26
14600,城关区,103.8204,36.0592,31
14601,城关区,103.8437,36.0551,33
14602,城关区,103.8273,36.0537,35
14604,城关区,103.868,36.0544,28
14605,城关区,103.8641,36.0523,27
14606,城关区,103.8641,36.0523,29
14607,城关区,103.8616,36.0488,31
14608,城关区,103.8346,36.0248,24
14610,城关区,113.4948,34.6661,22
14611,城关区,117.9294,36.8078,27
14617,城关区,103.8514,36.0752,28
14618,城关区,103.8601,36.0121,25
14620,城关区,103.8189,36.051,26
14621,城关区,103.8362,36.0367,31
14625,城关区,103.8436,36.0558,32
14626,城关区,103.869,36.0449,29
14627,城关区,103.8114,36.0596,28
14628,城关区,103.8201,36.0573,23
14629,城关区,103.8578,36.0408,24
14630,城关区,103.8114,36.0596,20
14631,城关区,103.8602,36.0392,17
14632,城关区,103.8285,36.0501,18
14636,城关区,103.8842,36.0684,18
14637,城关区,103.896,36.0618,17
14638,城关区,103.8842,36.0684,17
14640,城关区,103.861,36.0586,18
14852,城关区,103.8584,36.0628,19
14853,城关区,103.875,36.0606,21
14855,城关区,103.8666,36.0582,26
14857,城关区,103.8364,36.0419,28
14858,城关区,103.8797,36.0576,28
14859,城关区,103.8688,36.0573,30
14861,城关区,103.8385,36.0676,29
14863,七里河区,103.7416,36.0812,20
14864,七里河区,103.7126,36.0816,26
14865,七里河区,103.7126,36.0816,26
14866,七里河区,103.7126,36.0816,29
14867,七里河区,103.7255,36.0816,26
14868,七里河区,103.7126,36.0816,25
14869,七里河区,103.7126,36.0816,25
14873,七里河区,103.7287,36.0773,24
14875,七里河区,103.7392,36.0831,23
14876,七里河区,103.7668,36.0493,23
14880,七里河区,103.7287,36.0773,23
14881,七里河区,103.7607,36.0519,23
14882,七里河区,103.7607,36.0519,25
15407,七里河区,103.711,36.0747,30
15408,七里河区,103.7607,36.0519,30
15409,七里河区,103.7426,36.0532,30
15414,七里河区,103.7266,36.0491,27
15415,七里河区,103.745,36.0519,25
15416,七里河区,103.745,36.0519,22
15417,七里河区,103.7496,36.0523,21
15418,七里河区,103.6933,36.0017,24
15419,七里河区,103.713,36.0157,21
15420,七里河区,103.749,36.077,19
15422,七里河区,103.776,36.0751,22
15432,七里河区,103.7604,36.0743,21
15433,七里河区,103.7696,36.0685,23
15435,七里河区,103.745,36.0519,24
15439,七里河区,103.7442,36.0535,23
15440,七里河区,103.7449,36.0511,22
15458,七里河区,103.7855,36.0556,22
15461,七里河区,103.7959,36.0597,21
15462,七里河区,103.796,36.0631,26
15465,七里河区,103.7962,36.0579,24
15466,七里河区,103.7644,36.0697,24
15468,七里河区,103.7723,36.0617,23
15469,七里河区,103.7608,36.058,27
15470,七里河区,103.7715,36.0646,28
15471,七里河区,103.7569,36.0689,28
15472,七里河区,103.7573,36.0666,31
15476,七里河区,103.8254,36.0036,28
15478,七里河区,103.8661,35.9393,27
15481,七里河区,103.8113,36.0218,26
15483,七里河区,103.8025,36.047,27
15484,七里河区,103.8643,35.9501,27
15485,七里河区,103.8618,35.9566,17
15486,七里河区,103.8034,36.0475,19
15487,七里河区,103.8565,35.9663,19
15489,七里河区,103.8496,35.9765,21
15490,七里河区,103.8347,35.9922,18
15491,七里河区,103.8658,35.938,17
15492,七里河区,103.8056,36.0348,16
15493,七里河区,103.8543,35.9231,15
15494,七里河区,103.8045,35.8712,16
15495,七里河区,103.8415,35.9021,16
15496,七里河区,103.8462,35.9053,17
15497,七里河区,103.821,35.8786,18
15502,七里河区,103.8452,35.908,18
15503,七里河区,103.7835,36.0661,20
15504,七里河区,103.8452,35.908,20
15505,七里河区,103.8415,35.9021,20
15509,七里河区,103.8471,35.8889,21
15510,七里河区,103.8851,35.9208,19
15511,七里河区,103.8767,35.8923,22
15512,七里河区,103.6772,35.9942,22
15548,七里河区,103.706,35.9488,21
15549,七里河区,103.7122,36.0147,20
15553,七里河区,103.7122,36.0147,21
15554,七里河区,103.6531,35.9505,24
15555,七里河区,103.7092,35.9868,32
15556,七里河区,103.7237,35.9774,22
15558,七里河区,103.7501,35.9696,28
15560,七里河区,103.7627,35.9494,28
15562,七里河区,103.7501,35.9696,30
15565,七里河区,103.7651,35.9256,27
15584,七里河区,103.7796,35.9471,24
15585,七里河区,103.7168,35.9359,18
15586,七里河区,103.7389,35.9535,15
15587,七里河区,103.7682,35.9799,19
15588,七里河区,103.7624,35.9675,22
15589,七里河区,103.7865,35.996,17
15590,七里河区,103.7992,35.9393,17
15592,七里河区,103.79,35.915,18
15593,七里河区,103.8118,35.9245,22
15594,七里河区,103.8388,35.956,18
15633,七里河区,103.8382,35.9304,20
15634,七里河区,103.766,36.0534,24
15635,七里河区,103.8802,35.8758,22
15637,七里河区,103.747,36.02,20
15638,七里河区,103.7538,36.0174,19
15639,七里河区,103.7731,36.0114,19
15640,七里河区,103.7755,35.9901,18
15641,七里河区,103.7131,35.982,23
15649,七里河区,103.725,35.9657,26
15650,七里河区,103.8346,36.0248,32
15651,七里河区,103.8906,35.8096,32
15653,七里河区,103.749,36.077,34
15654,七里河区,103.749,36.077,29
15655,七里河区,103.7573,36.0666,22
15663,七里河区,103.7715,36.0646,18
15664,七里河区,103.783,36.0663,34
15667,七里河区,103.783,36.0663,29
15668,七里河区,103.7835,36.0661,26
15672,七里河区,103.7449,36.0515,26
15674,七里河区,103.7209,36.0447,26
15675,七里河区,103.7805,36.0695,26
15679,七里河区,103.7668,36.0493,24
15680,七里河区,103.7062,36.0464,19
15681,七里河区,103.7696,36.0685,19
15683,七里河区,103.7032,36.0534,23
15687,七里河区,103.776,36.0751,26
15688,七里河区,103.7007,36.0323,29
15695,七里河区,103.7751,36.0762,31
15697,七里河区,103.6926,36.0579,29
15698,七里河区,103.749,36.077,21
15699,七里河区,103.7573,36.0666,22
15701,七里河区,103.7325,36.0626,21
15702,七里河区,103.6866,36.0268,21
15715,七里河区,103.783,36.0663,21
15718,七里河区,103.7752,36.0562,20
15721,七里河区,103.7885,36.0685,22
15725,七里河区,103.6257,36.0888,23
15727,七里河区,103.831,35.998,22
15728,七里河区,103.7984,36.0525,23
15731,七里河区,103.7962,36.0579,50
15732,七里河区,103.803,35.9924,81
15733,七里河区,103.7625,36.0765,83
15737,七里河区,103.7604,36.0743,82
15738,七里河区,103.7962,36.0579,93
15739,七里河区,103.7996,36.0585,90
15740,七里河区,103.7504,36.0783,75
15741,七里河区,103.8179,35.953,66
15742,西固区,103.6363,36.0897,63
15743,西固区,103.645,36.0606,65
15744,西固区,103.6014,36.1012,61
15747,西固区,103.6332,36.0985,61
15748,西固区,103.6135,36.0899,65
15749,西固区,103.6198,36.1059,70
15751,西固区,103.6287,36.1004,68
15777,西固区,103.6268,36.0903,36
15780,西固区,103.6159,36.0973,45
15781,西固区,103.6243,36.0902,44
15782,西固区,103.6204,36.1178,48
15783,西固区,103.631,36.1253,50
15784,西固区,103.6204,36.1178,51
15785,西固区,103.6117,36.0962,48
15786,西固区,103.6287,36.1004,37
15791,西固区,103.621,36.0487,31
15792,西固区,103.617,36.0977,18
15798,西固区,103.6159,36.0973,17
15799,西固区,103.6136,36.0928,18
15805,西固区,103.6159,36.0973,13
15807,西固区,103.6196,36.0902,13
15808,西固区,103.6372,36.093,12
15810,西固区,103.6446,36.0884,14
15811,西固区,103.6372,36.093,12
15812,西固区,103.6159,36.0973,14
15813,西固区,103.6257,36.0888,16
15814,西固区,103.6505,36.0913,17
16287,西固区,103.658,36.0726,19
16292,西固区,103.658,36.0726,24
16293,西固区,103.6372,36.093,20
16294,西固区,103.6372,36.093,19
16295,西固区,103.6372,36.093,22
16296,西固区,103.6463,36.0865,18
16297,西固区,103.621,36.0487,20
16298,西固区,120.4646,36.3928,21
16453,西固区,103.6129,36.1166,18
16456,西固区,103.6204,36.1178,19
16458,西固区,103.5919,36.0939,19
16459,西固区,103.5989,36.115,17
16461,西固区,103.614,36.1261,17
16465,西固区,103.6154,36.1139,13
16473,西固区,103.6014,36.1012,12
16648,西固区,103.6129,36.1166,13
16649,西固区,103.6745,36.0685,14
16650,西固区,103.6431,36.0759,17
16651,西固区,103.621,36.0487,18
16652,西固区,103.6372,36.093,19
16653,西固区,103.6372,36.093,16
16654,西固区,103.5919,36.0939,15
16655,西固区,103.5018,36.1432,17
16657,西固区,103.565,36.1619,16
16662,西固区,103.6093,36.0975,15
16663,西固区,102.8899,37.9239,16
16664,西固区,103.5867,36.1,14
16667,西固区,103.5829,36.1019,15
16669,西固区,103.5774,36.1032,17
16670,西固区,103.4891,36.1396,16
16676,西固区,103.5309,36.1222,15
16751,西固区,103.5776,36.0833,15
16772,西固区,103.5611,36.1091,18
16781,西固区,103.6521,36.0444,20
16788,西固区,103.6541,35.9879,25
16791,西固区,103.4627,36.1673,29
16799,西固区,103.4562,36.1491,30
16801,西固区,103.4641,36.1588,34
16802,西固区,103.346,36.1297,23
16803,西固区,103.3562,36.1298,20
16804,西固区,103.355,36.1282,20
16924,西固区,103.3638,36.1345,20
16925,西固区,103.3818,36.1303,14
16940,西固区,103.3717,36.1278,15
16946,西固区,103.4251,36.1517,14
16952,西固区,103.4042,36.1528,14
16953,西固区,103.4361,36.1713,15
16962,西固区,103.4386,36.1739,36
17601,西固区,103.6061,36.1025,38
17730,西固区,103.4168,36.1813,36
17854,西固区,103.5477,36.2039,33
17855,西固区,103.4668,36.1758,32
17858,西固区,103.4927,36.162,31
17972,西固区,103.4582,36.1371,32
17973,西固区,103.6159,36.0973,33
17995,西固区,103.6204,36.0996,34
17997,西固区,103.6332,36.0985,34
18005,西固区,103.6014,36.1012,28
18284,西固区,103.6191,36.1226,20
18286,西固区,103.6372,36.093,20
18600,西固区,103.6399,36.0876,21
18621,西固区,103.4918,36.1428,19
18622,西固区,103.6423,36.0946,19
18625,西固区,103.6693,36.0299,26
18627,西固区,103.6308,36.0496,29
18825,西固区,103.6324,36.018,24
18838,西固区,103.5073,36.1238,22
18933,西固区,103.6268,36.0903,19
18972,西固区,103.4168,36.1813,21
18974,西固区,103.658,36.0726,21
18978,西固区,103.531,36.1378,23
19016,西固区,103.4901,36.1474,24
19153,西固区,103.6508,36.0839,25
19171,西固区,103.6446,36.0884,26
19582,西固区,103.6257,36.0888,26
19587,西固区,103.6257,36.0888,26
19660,西固区,117.1612,39.1386,25
19680,西固区,103.4456,36.1713,29
19718,西固区,103.658,36.0726,29
19956,安宁区,103.6923,36.0999,25
19959,安宁区,103.6797,36.1265,31
20137,安宁区,103.691,36.1082,36
20464,安宁区,103.6738,36.1306,39
20467,安宁区,103.7629,36.0956,36
20468,安宁区,103.6844,36.1028,29
20470,安宁区,103.725,36.1022,25
20589,安宁区,103.7276,36.1049,24
20601,安宁区,103.7134,36.1146,20
20688,安宁区,103.7373,36.0803,19
20691,安宁区,103.6533,36.1346,13
20694,安宁区,103.7165,36.1041,18
20699,安宁区,103.7629,36.0956,19
21085,安宁区,103.6227,36.1495,14
21088,安宁区,103.7629,36.0956,13
21119,安宁区,103.754,36.0927,14
21120,安宁区,103.611,36.1507,14
21121,安宁区,103.6726,36.1305,14
21123,安宁区,103.6239,36.1489,17
21124,安宁区,103.7165,36.1041,16
21125,安宁区,103.6983,36.1104,15
21134,安宁区,103.5953,36.1589,15
21135,安宁区,103.7176,36.1061,17
21136,安宁区,103.6016,36.1414,23
21137,安宁区,103.7173,36.0965,24
21142,安宁区,103.7359,36.1199,30
21143,安宁区,103.7359,36.1199,28
21146,安宁区,103.6923,36.0999,28
21151,安宁区,103.7174,36.1016,19
21154,安宁区,103.7359,36.1199,14
21161,安宁区,103.7629,36.0956,18
21162,安宁区,103.7428,36.1021,16
21164,安宁区,103.6954,36.0936,17
21167,安宁区,103.6985,36.1004,17
21170,安宁区,103.7013,36.1011,18
21185,安宁区,103.6795,36.1255,20
21186,安宁区,103.7257,36.0964,41
21187,安宁区,103.6929,36.098,37
21188,安宁区,103.6844,36.1028,37
21190,安宁区,103.6923,36.1044,40
21191,安宁区,103.6852,36.1312,40
21192,安宁区,103.6617,36.1204,36
21193,安宁区,103.6844,36.1028,34
21195,安宁区,103.6916,36.1088,35
21196,安宁区,103.6696,36.1376,46
21198,安宁区,103.6938,36.0985,54
21213,安宁区,103.7067,36.1009,69
21214,安宁区,103.7083,36.0951,60
21215,安宁区,103.6994,36.1031,53
21216,安宁区,103.725,36.1022,46
21217,安宁区,103.7176,36.1061,53
21218,安宁区,103.7122,36.1076,55
21219,安宁区,103.7083,36.0951,58
21220,高新区,104.0116,35.9577,51
21222,高新区,103.9743,35.941,54
21321,高新区,103.9965,35.9537,49
21322,高新区,104.0276,35.9497,46
21324,高新区,104.0049,35.9434,47
21609,高新区,103.9768,35.9089,44
21626,高新区,103.9965,35.9537,35
21628,高新区,104.011,35.974,22
21629,高新区,103.9898,35.989,22
21630,红古区,102.8572,36.346,25
21659,红古区,103.2768,36.1668,24
21660,红古区,102.8512,36.3433,24
21662,红古区,102.8722,36.4257,25
22099,红古区,102.8993,36.4183,23
22493,红古区,103,36.278,20
22495,红古区,103.12,36.2747,17
22498,红古区,102.871,36.4362,17
22499,永登县,102.8844,36.5002,21
22529,永登县,103.1693,36.8822,16
23392,永登县,102.9369,36.7497,10
23397,永登县,103.3465,36.6152,13
23722,永登县,103.3857,36.4807,14
23740,永登县,103.0451,36.5136,13
23745,永登县,103.431,36.2723,12
23757,永登县,103.3898,36.4589,12
23758,永登县,103.5903,36.3121,12
23830,永登县,103.6275,36.7218,13
23831,永登县,103.3526,36.9647,12
23845,永登县,103.2018,36.8474,11
23852,永登县,103.0306,36.6484,12
23853,永登县,103.2591,36.7337,13
23900,永登县,102.8461,36.5867,12
23914,皋兰县,104.0148,36.4029,15
23970,皋兰县,103.7992,36.2286,16
24062,皋兰县,103.85,36.3071,15
24759,皋兰县,104.0646,36.172,16
24793,皋兰县,103.6297,36.2591,18
24901,皋兰县,103.8928,36.505,23
24904,榆中县,103.9555,35.9954,22
24926,榆中县,103.9473,35.978,23
24972,榆中县,104.0878,35.8465,22
25010,榆中县,103.8812,35.9442,21
25091,榆中县,103.8866,35.9496,22
25092,榆中县,103.9294,35.9715,22
25102,榆中县,103.972,36.0004,23
25103,榆中县,103.9027,35.9638,23
25109,榆中县,104.2494,35.6274,26
25158,榆中县,104.181,35.8909,28
25165,榆中县,104.4042,35.8849,31
25179,榆中县,104.2785,35.6945,34
25208,榆中县,104.1102,35.8432,36
25809,榆中县,104.2329,35.8706,31
26171,榆中县,104.3166,35.7912,26
26399,榆中县,104.3792,36.223,29
28011,榆中县,104.4346,36.2549,31
28053,榆中县,104.3265,36.1651,24
28098,榆中县,103.9019,35.941,24
28382,榆中县,104.003,35.7797,28
28772,榆中县,104.0055,36.0454,29
